functiekaart-water-zwemwaterlocaties-in-regionale-wateren,http://geoservices.zuid-holland.nl/arcgis/services/Water/Water_functiekaart_WFS/MapServer/WFSServer,400,Bad Request
fysiek-glas-glastuinbouw,http://geoservices.zuid-holland.nl/arcgis/services/Economie/Economie/MapServer/WmsServer,400,Bad Request
fysiek-glas-glastuinbouw,http://geoservices.zuid-holland.nl/arcgis/services/Economie/Economie_WFS/MapServer/WFSServer,400,Bad Request
fysisch-geografische-eenheden-vereenvoudigd,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-2_bodem/MapServer/WMSServer,400,Bad Request
fysisch-geografische-eenheden-vereenvoudigd,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer?,400,Bad Request
fysisch-geografische-regio-indeling,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_algemeen/MapServer/WmsServer,400,Bad Request
fysisch-geografische-regio-indeling,http://geoservices.zuid-holland.nl/arcgis/services/Landelijk_gebied/Landelijk_gebied_WFS/MapServer/WFSServer,400,Bad Request
gebieden-waar-grof-zand-winbaar-is-in-de-provincie-utrecht,http://geoservices.provincie-utrecht.nl/arcgis/services/w01-2_grondwatersysteembenadering/MapServer/WMSServer,400,Bad Request
gebieden-waar-grof-zand-winbaar-is-in-de-provincie-utrecht,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer?,400,Bad Request
gebiedsschematisatie-grevelingen,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189440#PagCls_189440,404,Not Found
gebiedsschematisatie-grevelingen,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189441#PagCls_189441,404,Not Found
gebiedsschematisatie-ijmond,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285859#PagCls_285859,404,Not Found
gebiedsschematisatie-ijmond,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285855#PagCls_285855,404,Not Found
gebiedsschematisatie-ijmond,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285857#PagCls_285857,404,Not Found
gebiedsschematisatie-ijmond,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285856#PagCls_285856,404,Not Found
gebiedsschematisatie-ijmond,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285858#PagCls_285858,404,Not Found
gebiedsschematisatie-ijmond,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189442#PagCls_189442,404,Not Found
gebiedsschematisatie-kust,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189443#PagCls_189443,404,Not Found
gebiedsschematisatie-kust,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189444#PagCls_189444,404,Not Found
gebiedsschematisatie-kust,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189445#PagCls_189445,404,Not Found
gebiedsschematisatie-kust,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189446#PagCls_189446,404,Not Found
gebiedsschematisatie-lauwersmeer,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189447#PagCls_189447,404,Not Found
gebiedsschematisatie-maas,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285869#PagCls_285869,404,Not Found
gebiedsschematisatie-maas,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189448#PagCls_189448,404,Not Found
gebiedsschematisatie-markermeer,http://www.helpdeskwater.nl/publish/pages/22751/1209459-001-zks-0005-m-habitat_ijsselmeer-markermeer_j06-09_v01_m.pdf,404,Not Found
gebiedsschematisatie-markermeer,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189449#PagCls_189449,404,Not Found
gebiedsschematisatie-noordzee,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=292853#PagCls_292853,404,Not Found
gebiedsschematisatie-noordzee,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189439#PagCls_189439,404,Not Found
gebiedsschematisatie-noordzee-zuid,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189459#PagCls_189459,404,Not Found
gebiedsschematisatie-noordzee-zuid,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=292853#PagCls_292853,404,Not Found
gebiedsschematisatie-oosterschelde,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189455#PagCls_189455,404,Not Found
gebiedsschematisatie-rijn,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=285870#PagCls_285870,404,Not Found
gebiedsschematisatie-rijn,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189452#PagCls_189452,404,Not Found
gebiedsschematisatie-rijnmaasmonding,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189450#PagCls_189450,404,Not Found
gebiedsschematisatie-rijnmaasmonding,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189456#PagCls_189456,404,Not Found
gebiedsschematisatie-volkerak,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189457#PagCls_189457,404,Not Found
gebiedsschematisatie-volkerak,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189458#PagCls_189458,404,Not Found
gebiedsschematisatie-westerschelde,http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189454#PagCls_189454,404,Not Found
gebouw,http://beta.columby.com/explore/dataset/460,0,"HTTPConnectionPool(host='beta.columby.com', port=80): Read timed out. (read timeout=60)"
geluid-actieplan-geluid-prov-wegen-woningen-2012-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
geluid-actieplan-geluid-prov-wegen-woningen-2012-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
geluid-bedrijventerreinen-1999-50db-contouren,http://\\FS-OES-GEOP01\DATA4\GEO\Projecten\Algemeen\Provinciaalgeoregister\metadata\kopie_PGR_datasets_PNBW.gdb,0,URL has an invalid label.
geluidbelasting-provinciale-wegen-2009-01,http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb,0,"HTTPConnectionPool(host='%5C%5CDattero%5Ckgodata%5CGeo_Data%5CMetadata%5Cmetadata.gdb', port=80): Max retries exceeded with url: / (Caused by <class 'socket.gaierror'>: [Errno -2] Name or service not known)"
geluidbelasting-provinciale-wegen-2009-01,http://geo.flevoland.nl/arcgis/services/Milieu/geluidbelasting_provinciale_wegen/MapServer/WmsServer?,400,Bad Request
geluidbelasting-provinciale-wegen-2009-01,http://geo.flevoland.nl/arcgis/services/Milieu/geluidbelasting_provinciale_wegen/MapServer/WFSServer?,400,Bad Request
geluidbelasting-wegverkeer-2e-tranche-lden-lijn,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
geluidbelasting-wegverkeer-2e-tranche-lden-lijn,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
geluidbelasting-wegverkeer-2e-tranche-lden-vlakken,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
geluidbelasting-wegverkeer-2e-tranche-lden-vlakken,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
geluid-geluidsreducerende-voorzieningen-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
geluid-geluidsreducerende-voorzieningen-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
geluid-laagvlieggebieden-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
geluid-laagvlieggebieden-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
geluidsbelastingkaarten-2012-provinciale-wegen-flevoland,http://geo.flevoland.nl/arcgis/services/INSPIRE_GBW1/MapServer/WMSServer,400,Bad Request
geluidsbelastingkaarten-2012-provinciale-wegen-flevoland,http://geo.flevoland.nl/arcgis/services/INSPIRE_GBW1/MapServer/WFSServer,400,Bad Request
geluidsbelasting-langs-wegen-per-etmaal,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_geluid/MapServer/WmsServer,400,Bad Request
geluidsbelasting-langs-wegen-per-etmaal,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_geluid_WFS/MapServer/WFSServer,400,Bad Request
geluidsbelasting-langs-wegen-per-nacht,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_geluid/MapServer/WmsServer,400,Bad Request
geluidsbelasting-langs-wegen-per-nacht,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_geluid_WFS/MapServer/WFSServer,400,Bad Request
geluidsbelasting-provinciale-wegen-1e-tranche-lden-eu-richtlijn-omgevingslawaai,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder/MapServer/WMSServer,400,Bad Request
geluidsbelasting-provinciale-wegen-1e-tranche-lden-eu-richtlijn-omgevingslawaai,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
geluidsbelasting-provinciale-wegen-etmaal-inspire-gelderland,http://ags.prvgld.nl/ArcGIS/services/inspire/MapServer/WMSServer,500,Internal Server Error
geluidsbelasting-provinciale-wegen-etmaal-inspire-gelderland,http://ags.prvgld.nl/ArcGIS/services/inspire/MapServer/WFSServer,204,No Content
geluidsbelasting-provinciale-wegen-etmaal-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
geluidsbelasting-provinciale-wegen-etmaal-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
geluidsbelasting-prov-wegen-2e-tranche-lden-eu-richtlijn-omgevingslawaai,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
geluidsbelasting-prov-wegen-2e-tranche-lden-eu-richtlijn-omgevingslawaai,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder/MapServer/WMSServer,400,Bad Request
geluidsbelasting-prov-wegen-2e-tranche-lnight-eu-richtlijn-omgevingslawaai-01,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder/MapServer/WMSServer,400,Bad Request
geluidsbelasting-prov-wegen-2e-tranche-lnight-eu-richtlijn-omgevingslawaai-01,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
geluidsbelasting-railverkeer,http://beta.columby.com/explore/dataset/407,0,"HTTPConnectionPool(host='beta.columby.com', port=80): Read timed out. (read timeout=60)"
geluidsbelasting-wegverkeer,http://beta.columby.com/explore/dataset/408,0,"HTTPConnectionPool(host='beta.columby.com', port=80): Read timed out. (read timeout=60)"
geluidscontouren-lnig-provinciaal-verkeers-milieu-model,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder/MapServer/WMSServer,400,Bad Request
geluidscontouren-lnig-provinciaal-verkeers-milieu-model,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
geluidscontouren-luchthaventerreinen,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
geluidscontouren-luchthaventerreinen,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
geluidscontour-luchtaven-pkb-ke,http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb,0,"HTTPConnectionPool(host='%5C%5CDattero%5Ckgodata%5CGeo_Data%5CMetadata%5Cmetadata.gdb', port=80): Max retries exceeded with url: / (Caused by <class 'socket.gaierror'>: [Errno -2] Name or service not known)"
geluidscontour-luchtaven-pkb-ke,http://geo.flevoland.nl/arcgis/services/Milieu/geluid_pkbke/MapServer/WmsServer?,400,Bad Request
geluidscontour-luchtaven-pkb-ke,http://geo.flevoland.nl/arcgis/services/Milieu/geluid_pkbke/MapServer/WFSServer?,400,Bad Request
geluidscontour-luchthaven-pkb-bkl,http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb,0,"HTTPConnectionPool(host='%5C%5CDattero%5Ckgodata%5CGeo_Data%5CMetadata%5Cmetadata.gdb', port=80): Max retries exceeded with url: / (Caused by <class 'socket.gaierror'>: [Errno -2] Name or service not known)"
geluidscontour-luchthaven-pkb-bkl,http://geo.flevoland.nl/arcgis/services/Milieu/geluid_pkbbkl/MapServer/WmsServer?,400,Bad Request
geluidscontour-luchthaven-pkb-bkl,http://geo.flevoland.nl/arcgis/services/Milieu/geluid_pkbbkl/MapServer/WFSServer?,400,Bad Request
geluid-stiltegebieden-inspire-gelderland,http://ags.prvgld.nl/ArcGIS/services/inspire/MapServer/WMSServer,500,Internal Server Error
geluid-stiltegebieden-inspire-gelderland,http://ags.prvgld.nl/ArcGIS/services/inspire/MapServer/WFSServer,204,No Content
geluid-stiltegebieden-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
geluid-stiltegebieden-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
geluidszonering-industrie,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_geluid/MapServer/WmsServer,400,Bad Request
geluidszonering-industrie,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_geluid_WFS/MapServer/WFSServer,400,Bad Request
geluidszonering-industrie-terreinen,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_geluid/MapServer/WmsServer,400,Bad Request
geluidszonering-industrie-terreinen,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_geluid_WFS/MapServer/WFSServer,400,Bad Request
geluidszonering-rotterdam-airport-terrein,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_geluid/MapServer/WmsServer,400,Bad Request
geluidszonering-rotterdam-airport-terrein,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_geluid_WFS/MapServer/WFSServer,400,Bad Request
geluidszonering-rotterdam-the-hague-airport-20-45-ke,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_geluid/MapServer/WmsServer,400,Bad Request
geluidszonering-rotterdam-the-hague-airport-20-45-ke,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_geluid_WFS/MapServer/WFSServer,400,Bad Request
geluidszones-industrielawaai,http://services.inspire-provincies.nl/AreaManagement/services/download_AM,400,Bad Request
geluidszones-provinciale-wegen,http://services.inspire-provincies.nl/AreaManagement/services/download_AM,400,Bad Request
geluidszones-spoorlijnen-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
geluidszones-spoorlijnen-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
geluidszones-vliegvelden-inspire-gelderland,http://ags.prvgld.nl/ArcGIS/services/inspire/MapServer/WMSServer,500,Internal Server Error
geluidszones-vliegvelden-inspire-gelderland,http://ags.prvgld.nl/ArcGIS/services/inspire/MapServer/WFSServer,204,No Content
geluidszones-vliegvelden-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
geluidszones-vliegvelden-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
geluidszones-vliegvelden-waarvoor-de-provincie-vergunningen-verleent-en-toezicht-houdt,http://services.inspire-provincies.nl/AreaManagement/services/download_AM,400,Bad Request
geluidszones-wegverkeer-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
geluidszones-wegverkeer-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
geluid-woningen-63-db-of-meer-2008-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WMSServer,500,Internal Server Error
geluid-woningen-63-db-of-meer-2008-provincie-gelderland,http://ags.prvgld.nl/ArcGIS/services/pgr/MapServer/WFSServer,204,No Content
geluidzones-industrie,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
geluidzones-industrie,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
gemeente-delft-bestermmingsplannen,http://ro.delft.nl/manifest/,0,"(<urllib3.connectionpool.HTTPConnectionPool object at 0x7f5d730c9610>, 'Connection to ro.delft.nl timed out. (connect timeout=60)')"
gemeente-velsen-toeristische-informatie,http://www.toerismevelsen.nl/fileadmin/app_contest/tdi-velsen.zip,404,Not Found
geologisch-booronderzoek-onder-inspire,http://www.gdngeoservices.nl/inspire/gbo-wfs,400,Bad Request
geologische-kaart,http://beta.columby.com/explore/dataset/399,0,"HTTPConnectionPool(host='beta.columby.com', port=80): Read timed out. (read timeout=60)"
geologische-kaart-van-den-haag-en-rijswijk-gemeente-den-haa,http://beta.columby.com/sites/default/files/datasets/b3f665e7-a30b-4de2-97d8-d79a5f89145b.csv,0,"HTTPConnectionPool(host='beta.columby.com', port=80): Read timed out. (read timeout=60)"
geregistreerd-maritiem-frequentiegebruik--agentschap-telecom,http://appl.agentschaptelecom.nl/roepletterlijst-scheepvaart/download/roepletterlijst-scheepvaart.xls,404,Not Found
geschiktheidskaart-warmte-koudeopslag-1e-watervoerende-pakket,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_WKO/MapServer/WmsServer,400,Bad Request
geschiktheidskaart-warmte-koudeopslag-1e-watervoerende-pakket,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_WKO_WFS/MapServer/WFSServer,400,Bad Request
geschiktheidskaart-warmte-koudeopslag-2e-en-3e-watervoerende-pakket,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_WKO/MapServer/WmsServer,400,Bad Request
geschiktheidskaart-warmte-koudeopslag-2e-en-3e-watervoerende-pakket,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_WKO_WFS/MapServer/WFSServer,400,Bad Request
geschiktheidskaart-warmte-koudeopslag-brak-zout-1e-watervoerende-pakket,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_WKO/MapServer/WmsServer,400,Bad Request
geschiktheidskaart-warmte-koudeopslag-brak-zout-1e-watervoerende-pakket,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_WKO_WFS/MapServer/WFSServer,400,Bad Request
geschiktheidskaart-warmte-koudeopslag-brak-zout-2e-en-3e-watervoerende-pakket,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_WKO/MapServer/WmsServer,400,Bad Request
geschiktheidskaart-warmte-koudeopslag-brak-zout-2e-en-3e-watervoerende-pakket,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_WKO_WFS/MapServer/WFSServer,400,Bad Request
geschiktheidskaart-warmte-koudeopslag-zoet-brak-1e-watervoerende-pakket,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_WKO/MapServer/WmsServer,400,Bad Request
geschiktheidskaart-warmte-koudeopslag-zoet-brak-1e-watervoerende-pakket,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_WKO_WFS/MapServer/WFSServer,400,Bad Request
geschiktheidskaart-warmte-koudeopslag-zoet-brak-2e-en-3e-watervoerende-pakket,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_WKO/MapServer/WmsServer,400,Bad Request
geschiktheidskaart-warmte-koudeopslag-zoet-brak-2e-en-3e-watervoerende-pakket,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_WKO_WFS/MapServer/WFSServer,400,Bad Request
ges-cont-externe-veiligheid-a-g-v-gevaarlijk-transport-via-spoor,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder_mgkp/MapServer/WMSServer,400,Bad Request
ges-cont-externe-veiligheid-a-g-v-gevaarlijk-transport-via-spoor,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
ges-cont-externe-veiligheid-a-g-v-gev-transport-langs-wegen,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder_mgkp/MapServer/WMSServer,400,Bad Request
ges-cont-externe-veiligheid-a-g-v-gev-transport-langs-wegen,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
ges-cont-externe-veiligheid-als-gevolg-van-gevaarlijk-transport-langs-wegen,http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT,0,Failed to parse: Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT
ges-cont-externe-veiligheid-als-gevolg-van-gevaarlijk-transport-langs-wegen,http://geoservices.provinciegroningen.nl/arcgis/services/OpenData1/MapServer/WMSServer,400,Bad Request
ges-cont-externe-veiligheid-als-gevolg-van-gevaarlijk-transport-langs-wegen,http://geoservices.provinciegroningen.nl/arcgis/services/OpenData1/MapServer/WFSServer,400,Bad Request
ges-contouren-geluid-lden-rijkswegen,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
ges-contouren-geluid-lden-vliegverkeer,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder_mgkp/MapServer/WMSServer,400,Bad Request
ges-contouren-geluid-lden-vliegverkeer,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
ges-contouren-geluid-lnight-vliegverkeer,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder_mgkp/MapServer/WMSServer,400,Bad Request
ges-contouren-geluid-lnight-vliegverkeer,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
ges-contouren-geluid-railverkeer,http://\\provgron\Data\GeoOpslag\Projectdata\Gezondheidskaart.gdb,0,"HTTPConnectionPool(host='%5C%5Cprovgron%5CData%5CGeoOpslag%5CProjectdata%5CGezondheidskaart.gdb', port=80): Max retries exceeded with url: / (Caused by <class 'socket.gaierror'>: [Errno -2] Name or service not known)"
ges-contouren-geluid-railverkeer,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
ges-contouren-geluid-railverkeer,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
ges-contouren-geluid-rijkswegen,http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT,0,Failed to parse: Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT
ges-contouren-geluid-rijkswegen,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WMSServer,400,Bad Request
ges-contouren-geluid-rijkswegen,http://geoservices.provinciegroningen.nl/ArcGIS/services/OpenData1/MapServer/WFSServer,400,Bad Request
ges-contouren-geur-veehouderijen,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder_mgkp/MapServer/WMSServer,400,Bad Request
ges-contouren-geur-veehouderijen,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
ges-contouren-pm10-wegen,http://Server=sde; Service=sde:oracle$sde:oracle11g:geopp; User=milieu; Version=SDE.DEFAULT,0,Failed to parse: Failed to parse: Server=sde; Service=sde:oracle$sde:oracle11g:geopp; User=milieu; Version=SDE.DEFAULT
ges-contouren-pm10-wegen,http://geoservices.provincie-utrecht.nl/arcgis/services/wfs_m01_milieu/MapServer/WFSServer,400,Bad Request
geursignaleringskaart,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_overig/MapServer/WmsServer,400,Bad Request
geursignaleringskaart,http://geoservices.zuid-holland.nl/arcgis/services/Milieu/Milieu_overig_WFS/MapServer/WFSServer,400,Bad Request
gevoelige-bestemmingen-a-g-v-gevaarlijk-stoffen,http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT,0,Failed to parse: Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT
gevoelige-bestemmingen-a-g-v-gevaarlijk-stoffen,http://geoservices.provinciegroningen.nl/arcgis/services/OpenData1/MapServer/WMSServer,400,Bad Request
gevoelige-bestemmingen-a-g-v-gevaarlijk-stoffen,http://geoservices.provinciegroningen.nl/arcgis/services/OpenData1/MapServer/WFSServer,400,Bad Request
gevoelige-bestemmingen-a-g-v-gevaarlijk-transport-langs-wegen,http://geoservices.provincie-utrecht.nl/arcgis/services/m01-4_overlast_hinder_mgkp/MapServer/WMSServer,400,Bad Request
